,Open,High,Low,Close,Volume,P_news_pos,P_news_neg,P_op_pos,P_op_neg,Next_Open
173,18.012142,18.347857,18.0,18.133572,510518400,0.0,0.0,1.0,0.0,18.20393
174,18.20393,18.234644,17.886429,17.895357,358688400,0.0,0.0,0.0,0.75,17.985357
175,17.985357,18.112499,17.9,17.941429,335879600,0.0,0.0,0.3333333333333333,0.0,18.035
176,18.035,18.056786,17.792856,17.962856,244207600,0.0,0.0,0.0,0.5,17.785713
177,17.785713,17.946787,17.367857,17.449642,424188800,0.0,0.0,1.0,0.0,17.357143
178,17.357143,17.707144,17.357143,17.532143,307608000,0.0,0.0,0.0,0.0,17.558929
179,17.558929,17.732143,17.540358,17.560715,239657600,0.0,0.0,0.0,1.0,15.227143
180,15.227143,15.303571,15.098214,15.249286,306614000,0.0,0.0,0.5,0.0,16.421785
181,16.421785,16.535713,16.270714,16.313213,398487600,0.0,0.0,0.5,0.5,18.035713
182,18.035713,18.139999,17.981428,18.077499,340687200,0.0,0.0,1.0,0.0,17.308571
183,17.308571,17.42107,17.081429,17.378214,301725200,0.0,0.0,0.5,0.0,20.032143
184,20.032143,20.342142,20.032143,20.229643,320493600,0.0,0.0,1.0,0.0,16.464287
185,16.464287,16.486071,15.972143,16.075714,543706800,0.0,0.0,1.0,0.0,15.998571
186,15.998571,16.418215,15.982143,16.261429,399380800,0.0,0.0,0.375,0.125,16.810715
187,16.810715,16.993929,16.758928,16.867857,404541200,0.0,0.0,0.0,1.0,17.071428
188,17.071428,17.09107,16.642857,16.693214,699302800,0.0,0.0,0.0,1.0,17.717857
189,17.717857,17.746786,17.235714,17.522858,762106800,0.0,0.0,0.0,0.6666666666666666,17.674286
190,17.674286,17.695356,17.422144,17.467857,364344400,0.0,0.0,0.75,0.25,17.47143
191,17.47143,17.487143,17.19393,17.1975,316957200,0.0,0.0,0.0,0.0,17.357143
192,17.357143,17.44857,17.282143,17.365,237221600,0.0,0.0,0.0,0.0,15.289286
193,15.289286,15.609286,15.214643,15.560357,375928000,0.0,0.0,0.0,0.0,15.883214
194,15.883214,16.03857,15.6,15.674643,450153200,0.0,0.0,0.0,0.0,14.985714
195,14.985714,15.171429,14.9375,15.026071,281405600,0.0,0.0,0.0,0.0,18.078571
196,18.078571,18.123215,17.482143,17.665714,743195600,0.0,0.0,0.0,0.0,17.547144
197,17.547144,17.584999,17.394285,17.487143,278602800,0.0,0.0,0.3333333333333333,0.0,17.493929
198,17.493929,17.770714,17.476786,17.715714,261898000,0.0,0.0,0.0,0.0,17.885357
199,17.885357,17.9475,17.829643,17.896786,251101200,0.0,0.0,0.0,1.0,17.856428
200,17.856428,18.027857,17.845715,18.017857,253593200,0.0,0.0,0.0,0.0,18.071072
201,18.071072,18.187857,18.061071,18.174643,290542000,0.0,0.0,0.5,0.0,18.800358
202,18.800358,18.873215,18.143929,18.566786,534063600,0.0,0.0,0.5,0.0,18.535713
203,18.535713,18.77393,18.535713,18.748571,313723200,0.0,0.0,0.0,0.0,18.75
204,18.75,19.016787,18.65893,18.996786,384764800,0.0,0.0,0.0,0.0,18.975714
205,18.975714,19.043928,18.753929,18.784286,337792000,0.0,0.0,1.0,0.0,18.894285
206,18.894285,18.964287,18.686071,18.924286,550440800,0.0,0.0,0.6666666666666666,0.0,19.1525
207,19.1525,19.258928,18.376429,18.452856,635807200,0.0,0.0,0.6666666666666666,0.3333333333333333,18.557501
208,18.557501,18.84,18.465,18.746429,354163600,0.0,0.0,0.2,0.0,18.607143
209,18.607143,18.761429,18.536428,18.582144,350506800,0.0,0.0,0.0,0.0,15.49
210,15.49,15.6425,15.4,15.511786,328364400,0.0,0.0,0.0,0.0,15.562143
211,15.562143,15.812857,15.475714,15.628571,286112400,0.5,0.5,0.0,0.5,15.105357
212,15.105357,15.294643,15.041786,15.260357,326292400,0.0,0.0,1.0,0.0,16.678928
213,16.678928,16.9175,16.600357,16.70393,898696400,0.0,0.0,1.0,0.0,18.571072
214,18.571072,18.631071,18.371786,18.5375,227452400,0.0,0.0,1.0,0.0,20.25
215,20.25,20.391787,19.98893,20.048571,359718800,0.0,1.0,0.0,0.0,18.5
216,18.5,18.651787,18.462856,18.593929,197220800,0.0,0.0,0.3333333333333333,0.0,18.671785
217,18.671785,18.902857,18.638214,18.862858,282419200,0.0,0.0,0.0,0.0,18.536785
218,18.536785,18.692142,18.498928,18.555357,208938800,0.0,0.0,0.0,0.0,18.543928
219,18.543928,18.58643,18.368929,18.392857,193916800,0.0,0.0,1.0,0.0,18.485714
220,18.485714,18.614643,18.345358,18.612143,262026800,0.0,0.0,0.0,0.0,18.554285
221,18.554285,18.648571,18.518929,18.564285,223725600,0.0,0.0,1.0,0.0,18.607857
222,18.607857,18.781071,18.607143,18.705,229311600,0.0,0.0,0.0,0.0,18.718571
223,18.718571,19.147858,18.714287,19.049999,401382800,0.0,0.0,0.0,1.0,19.153929
224,19.153929,19.5,19.049999,19.498571,363448400,0.0,0.0,0.5,0.0,19.624287
225,19.624287,19.940357,19.564644,19.859644,318127600,0.0,0.0,0.3333333333333333,0.0,15.557143
226,15.557143,15.674286,15.270357,15.301071,465911600,0.0,0.0,0.5,0.0,16.316429
227,16.316429,16.737499,16.308214,16.691429,364434000,0.0,0.0,0.5,0.0,16.732143
228,16.732143,16.978571,16.643213,16.881786,404051200,0.0,0.0,1.0,0.0,18.488214
229,18.488214,18.71143,18.464287,18.571787,204276800,0.0,0.0,0.0,0.0,20.076429
230,20.076429,20.190714,20.001072,20.019285,262290000,0.0,0.0,0.0,0.0,20.101786
231,20.101786,20.102858,19.77393,19.801071,332822000,0.0,0.0,1.0,0.0,19.822144
232,19.822144,20.094286,19.821787,19.910713,282592800,0.0,0.0,0.0,0.0,19.850357
233,19.850357,19.98,19.763571,19.821072,229902400,0.0,0.0,1.0,0.0,19.632143
234,19.632143,19.694643,19.242857,19.670357,565863200,0.0,0.0,1.0,0.0,19.479643
235,19.479643,19.700357,19.457857,19.607857,436413600,0.0,0.0,1.0,0.0,20.285713
236,20.285713,20.382856,20.098572,20.360357,501306400,0.0,0.0,0.3333333333333333,0.0,20.353214
237,20.353214,20.424286,20.215357,20.27393,167554800,0.0,0.0,0.0,0.0,19.909286
238,19.909286,20.003214,19.725714,19.804285,253629600,0.0,0.0,1.0,0.0,19.791786
239,19.791786,20.045713,19.785713,20.036428,223084400,0.0,0.0,0.0,0.0,19.205713
240,19.205713,19.352501,19.170357,19.344643,200760000,0.0,0.0,0.0,0.0,21.142857
241,21.142857,21.242857,20.941429,21.124287,244048000,0.0,0.0,0.3333333333333333,0.0,23.379999
242,23.379999,23.5175,23.282499,23.379999,152892000,0.0,0.0,0.0,0.0,25.147499
243,25.147499,25.172501,24.674999,24.795,205965200,0.0,0.0,0.3333333333333333,0.0,29.702499
244,29.702499,29.8125,27.817499,28.7675,335256000,0.0,0.0,0.0,1.0,18.925358
245,18.925358,19.375,18.924286,19.133215,378492800,0.0,0.0,0.0,1.0,19.768572
246,19.768572,20.007143,19.702143,19.905714,391638800,0.0,0.0,0.0,0.0,19.817858
247,19.817858,19.887501,19.702856,19.794643,229278000,0.0,0.0,0.3333333333333333,0.0,19.675358
248,19.675358,19.903214,19.564644,19.696787,379985200,0.0,0.0,0.0,1.0,19.640715
249,19.640715,19.875,19.4575,19.863571,403239200,0.0,0.0,0.5,0.0,19.645357
250,19.645357,19.814285,19.491072,19.660713,554878800,0.0,0.0,0.5,0.0,18.17
251,18.17,18.392857,17.93107,18.089287,1065523200,0.0,1.0,0.4,0.2,17.998215
252,17.998215,18.120358,17.807858,17.883928,502810000,0.0,0.0,0.3333333333333333,0.3333333333333333,17.947857
253,17.947857,18.089287,17.739286,17.849285,678501600,0.0,0.0,0.0,0.0,17.684999
254,17.684999,17.911785,17.626785,17.878571,464797200,0.0,0.0,0.0,0.0,19.370714
255,19.370714,19.41,19.295,19.376785,180420800,0.0,0.0,0.5,0.0,21.155001
256,21.155001,21.22143,21.061071,21.16357,191514400,0.0,0.0,1.0,0.0,23.467501
257,23.467501,23.514999,23.272499,23.370001,113860000,0.0,0.0,0.0,1.0,25.764999
258,25.764999,25.934999,25.68,25.825001,214256000,0.0,0.0,0.0,1.0,24.817499
259,24.817499,25.055,24.51,24.975,191031200,1.0,0.0,0.3333333333333333,0.0,28.375
260,28.375,28.9375,28.1875,28.657499,237395600,0.0,0.0,0.5,0.0,19.094999
261,19.094999,19.458929,19.078571,19.44393,307398000,0.0,0.0,0.0,1.0,19.373928
262,19.373928,19.499287,19.32893,19.428213,272924400,0.0,0.0,1.0,0.0,19.5
263,19.5,19.685356,19.486071,19.499643,260251600,0.0,0.0,0.0,0.0,19.455357
264,19.455357,19.531786,19.083929,19.191786,313768000,0.0,0.0,0.0,0.0,19.035357
265,19.035357,19.178572,18.892857,18.969643,305858000,0.0,0.0,0.3333333333333333,0.6666666666666666,19.028214
266,19.028214,19.091785,18.735714,18.758928,278784800,0.0,0.0,0.0,0.0,18.683929
267,18.683929,18.925714,18.657858,18.84107,288909600,0.0,0.0,0.0,0.0,18.906429
268,18.906429,18.913214,18.607143,18.645,231952000,0.0,0.0,0.0,0.0,18.469286
269,18.469286,18.885,18.430357,18.845358,301882000,0.0,0.0,0.0,0.0,22.445
270,22.445,22.812143,22.4375,22.769285,292709200,0.0,0.0,0.0,1.0,24.860001
271,24.860001,25.0525,24.76,24.905001,173878400,0.0,0.0,0.0,0.0,27.055
272,27.055,27.575001,27.002501,27.35,209130400,0.0,0.0,1.0,0.0,18.782143
273,18.782143,18.998928,18.757143,18.978571,209647200,0.0,0.0,0.0,0.0,19.009287
274,19.009287,19.151428,18.892857,18.973572,224756000,0.0,1.0,0.0,1.0,19.229286
275,19.229286,19.303572,19.109285,19.256786,355700800,0.0,0.0,0.5,0.5,19.339287
276,19.339287,19.491072,19.27107,19.463928,282293200,0.0,0.0,0.5,0.0,19.518572
277,19.518572,19.607143,19.245001,19.277857,299768000,0.0,0.0,0.0,0.3333333333333333,19.286428
278,19.286428,19.339287,19.111429,19.195,222031600,0.0,0.0,0.0,0.0,19.225714
279,19.225714,19.247856,19.080357,19.173571,200564000,0.5,0.0,0.0,0.0,19.258215
280,19.258215,19.314644,19.140356,19.169287,168669200,1.0,0.0,0.0,0.0,18.066071
281,18.066071,18.195,17.955713,18.17107,376681200,0.5,0.25,0.5,0.25,18.964287
282,18.964287,19.022858,18.848928,18.972857,259140000,0.0,0.5,0.0,0.0,19.278929
283,19.278929,19.285713,18.949286,18.99357,275251200,0.0,0.0,0.0,0.0,24.092501
284,24.092501,24.145,23.7925,23.897499,159832000,0.0,0.0,0.0,1.0,24.7125
285,24.7125,25.022499,24.4475,24.530001,342872000,0.0,1.0,0.0,0.0,18.639286
286,18.639286,18.648571,18.471786,18.63143,205674000,0.0,0.0,0.0,0.0,18.571428
287,18.571428,18.848572,18.542856,18.747856,284334400,0.0,0.0,1.0,0.0,18.868214
288,18.868214,18.993929,18.803572,18.989286,202563200,1.0,0.0,1.0,0.0,18.895
289,18.895,18.968929,18.730356,18.741072,394940000,0.5,0.0,0.25,0.25,20.293215
290,20.293215,20.357143,20.026072,20.2775,759911600,0.5,0.0,0.6666666666666666,0.1111111111111111,20.161785
291,20.161785,20.428213,20.14143,20.42643,390275200,0.0,0.0,0.0,0.0,20.457144
292,20.457144,21.276787,20.448214,21.217501,669485600,0.0,0.0,0.3333333333333333,0.3333333333333333,21.165714
293,21.165714,21.408215,21.064285,21.074642,456640800,0.0,0.0,1.0,0.0,21.076429
294,21.076429,21.464287,21.071428,21.462856,287067200,0.0,0.5,0.0,0.0,23.84
295,23.84,23.92,23.59,23.780001,223732000,0.0,0.0,1.0,0.0,24.700001
296,24.700001,24.8475,24.577499,24.7425,233828000,0.6,0.2,0.0,0.0,27.275
297,27.275,27.325001,27.032499,27.215,149743600,0.0,0.0,1.0,0.0,28.997499
298,28.997499,29.02,28.66,28.75,153275600,0.0,0.0,0.0,0.0,21.239286
299,21.239286,21.307142,21.001429,21.029285,230846000,0.0,0.0,1.0,0.0,21.022499
300,21.022499,21.340357,20.907143,21.339643,276256400,0.0,0.0,0.0,0.0,21.351786
301,21.351786,21.690357,21.333214,21.592501,317755200,0.0,0.0,0.0,1.0,21.589643
302,21.589643,21.657143,21.454643,21.596786,234836000,0.0,0.0,0.5,0.0,21.565357
303,21.565357,21.667856,21.502144,21.653929,196859600,0.0,0.0,1.0,0.0,21.664286
304,21.664286,21.780357,21.575001,21.688213,200760000,0.5,0.0,0.0,0.0,21.6875
305,21.6875,21.954643,21.659643,21.933214,232209600,0.0,0.0,1.0,0.0,22.357857
306,22.357857,22.493929,22.277857,22.286072,315481600,0.0,0.0,1.0,0.0,22.423214
307,22.423214,22.745358,22.420357,22.692142,376474000,0.6666666666666666,0.0,0.5,0.0,22.785
308,22.785,23.006071,22.460714,22.607143,564020800,0.0,0.0,1.0,0.0,19.194643
309,19.194643,19.52857,19.057142,19.426071,412610800,0.0,0.0,0.25,0.0,18.216429
310,18.216429,18.339287,18.13607,18.303928,257765200,0.0,0.0,0.0,1.0,19.028214
311,19.028214,19.087143,18.860714,18.955357,185488800,0.0,0.3333333333333333,0.0,0.0,21.492857
312,21.492857,21.586071,21.22893,21.22893,374564400,0.0,0.0,0.0,1.0,23.210714
313,23.210714,23.259287,23.016787,23.05607,349938400,0.5,0.0,0.0,0.5,23.6875
314,23.6875,23.870001,23.6775,23.74,154232000,0.0,0.0,0.0,0.0,24.987499
315,24.987499,25.1625,24.855,24.905001,148204800,0.6666666666666666,0.0,0.0,0.0,23.049999
316,23.049999,23.110001,22.719999,22.82,218100000,0.0,0.0,1.0,0.0,22.877501
317,22.877501,23.1875,22.862499,23.049999,142244000,0.0,0.0,0.0,0.0,23.0725
318,23.0725,23.075001,22.834999,22.965,142112000,0.0,0.0,0.0,0.0,22.9625
319,22.9625,23.137501,22.725,22.727501,403592000,0.0,0.0,0.5,0.5,22.83
320,22.83,22.905001,22.65,22.7075,174776000,0.0,0.0,0.0,0.0,22.6875
321,22.6875,22.934999,22.547501,22.57,156144000,0.0,0.0,0.0,0.0,22.5525
322,22.5525,22.674999,22.4125,22.59,147476000,1.0,0.0,1.0,0.0,22.705
323,22.705,23.0,22.692499,22.995001,256116000,0.0,0.0,0.5,0.0,19.440001
324,19.440001,19.498571,19.21143,19.287144,317209200,0.0,0.0,0.0,0.0,18.967501
325,18.967501,18.999287,18.7875,18.944286,220729600,0.5,0.0,0.3333333333333333,0.0,18.857857
326,18.857857,18.960714,18.638929,18.695356,289850400,0.0,0.0,0.0,0.0,23.535
327,23.535,23.997499,23.525,23.9925,225872000,0.0,0.0,0.0,0.0,23.7325
328,23.7325,23.987499,23.525,23.620001,186844000,0.0,1.0,0.0,0.5,24.8575
329,24.8575,25.030001,24.682501,24.6875,168376800,0.0,0.3333333333333333,0.0,0.0,27.1875
330,27.1875,27.33,27.137501,27.252501,134766000,0.0,0.6666666666666666,0.0,0.0,23.965
331,23.965,24.2225,23.9125,24.112499,171240000,0.0,0.0,0.0,0.0,24.200001
332,24.200001,24.2125,23.7575,23.83,181911600,0.0,0.0,1.0,0.0,24.2425
333,24.2425,24.275,23.684999,23.695,213585200,0.0,0.5,1.0,0.0,23.7575
334,23.7575,23.82,23.1425,23.272499,229192000,0.0,0.3333333333333333,0.0,0.0,23.405001
335,23.405001,23.684999,23.254999,23.6075,199952000,0.0,0.0,1.0,0.0,23.747499
336,23.747499,23.75,23.43,23.485001,156316000,0.0,0.0,1.0,0.0,23.67
337,23.67,23.7225,23.530001,23.68,220788000,1.0,0.0,0.75,0.0,23.855
338,23.855,24.469999,23.7925,24.297501,371672000,1.0,0.0,0.4285714285714285,0.1428571428571428,24.26
339,24.26,24.33,24.105,24.2575,182916000,1.0,0.0,0.6666666666666666,0.0,24.2125
340,24.2125,24.459999,24.16,24.4175,173876000,0.0,0.5,0.0,0.0,24.455
341,24.455,24.809999,24.387501,24.754999,221272000,0.0,0.0,0.0,0.0,24.8325
342,24.8325,24.860001,24.5625,24.594999,172572000,0.0,0.0,0.0,0.0,24.610001
343,24.610001,24.674999,24.4175,24.5375,132040000,0.0,0.0,0.0,1.0,24.290001
344,24.290001,24.362499,23.8325,23.9,227372000,0.0,0.0,0.0,0.0,19.243214
345,19.243214,19.484285,19.23893,19.409286,258529600,0.0,0.6666666666666666,0.0,0.0,21.008928
346,21.008928,21.22893,20.942858,20.999643,230297200,0.25,0.0,0.0,0.0,24.0375
347,24.0375,24.309999,24.01,24.309999,127664000,0.0,0.0,0.5,0.0,24.3325
348,24.3325,24.3925,24.200001,24.375,112464000,0.0,0.0,0.0,0.0,24.475
349,24.475,24.547501,24.215,24.495001,195804000,0.0,0.0,0.0,0.0,24.852501
350,24.852501,25.17,24.83,25.1325,277596000,1.0,0.0,1.0,0.0,25.110001
351,25.110001,25.272499,24.987499,25.1425,210796000,0.0,0.0,1.0,0.0,25.1425
352,25.1425,25.235001,25.0275,25.145,133912000,0.0,0.0,1.0,0.0,25.0725
353,25.0725,25.3675,25.047501,25.33,176736000,0.0,0.0,1.0,0.0,25.355
354,25.355,25.375,25.215,25.2225,132608000,0.0,1.0,0.0,0.0,25.254999
355,25.254999,25.6425,25.174999,25.532499,209476000,0.0,0.0,0.0,0.0,25.397499
356,25.397499,25.695,25.389999,25.5625,273840000,0.0,0.0,0.0,0.0,25.715
357,25.715,25.725,25.549999,25.625,178380000,0.3333333333333333,0.0,0.0,0.0,19.52857
358,19.52857,19.530714,19.119642,19.161428,279148800,0.0,1.0,0.0,0.0,18.665714
359,18.665714,18.946072,18.643572,18.940001,206169600,0.0,1.0,0.1666666666666666,0.1666666666666666,20.876429
360,20.876429,20.9375,20.72607,20.912144,291597600,0.0,0.5,0.0,0.0,23.860001
361,23.860001,23.987499,23.690001,23.8475,145744000,0.0,0.0,0.75,0.0,24.77
362,24.77,25.77,24.035,24.497499,759385200,0.5,0.5,0.125,0.0,25.385
363,25.385,25.594999,25.1525,25.254999,309506000,0.25,0.0,0.25,0.25,27.547501
364,27.547501,28.575001,27.3375,28.530001,240832000,0.0,0.5,0.0,0.0,25.702499
365,25.702499,25.762501,25.360001,25.407499,245266000,0.3333333333333333,0.3333333333333333,0.0,1.0,24.950001
366,24.950001,25.315001,24.7225,25.215,267632400,1.0,0.0,1.0,0.0,25.317499
367,25.317499,25.450001,25.147499,25.395,243706000,0.6666666666666666,0.0,0.0,0.5,25.4825
368,25.4825,25.5875,25.389999,25.4475,149197600,0.6666666666666666,0.3333333333333333,0.5,0.0,25.5725
369,25.5725,25.5875,25.125,25.24,283609600,0.3333333333333333,0.0,0.0,0.0,25.450001
370,25.450001,25.535,25.145,25.264999,211153600,0.0,1.0,0.0,0.0,25.15
371,25.15,25.735001,25.135,25.66,253608800,0.0,0.0,1.0,0.0,25.540001
372,25.540001,25.7125,25.299999,25.4375,240687200,0.0,0.0,1.0,0.0,25.127501
373,25.127501,25.1775,24.43,24.467501,400368000,0.0,0.5,0.0,0.5,24.6325
374,24.6325,25.1875,24.6,25.1875,249482000,0.3333333333333333,0.3333333333333333,0.0,1.0,24.6625
375,24.6625,25.110001,24.657499,25.0275,199065200,0.0,0.0,0.0,0.0,25.202499
376,25.202499,25.385,25.1325,25.1875,221056400,0.0,0.3333333333333333,1.0,0.0,19.279642
377,19.279642,19.314285,18.968214,19.033571,304976000,0.0,0.0,1.0,0.0,18.523571
378,18.523571,18.999643,18.5,18.8925,345559200,0.0,0.0,1.0,0.0,18.870001
379,18.870001,19.047501,18.869286,18.96143,178584000,0.5,0.0,0.0,0.0,23.682501
380,23.682501,23.762501,23.3925,23.5625,251108000,0.0,0.0,0.0,0.0,23.440001
381,23.440001,23.887501,23.379999,23.76,158744000,0.0,0.0,0.5,0.0,24.502501
382,24.502501,25.2775,24.440001,25.25,403478400,0.1666666666666666,0.3333333333333333,1.0,0.0,25.172501
383,25.172501,25.5075,25.075001,25.182501,265326400,0.0,0.0,0.6666666666666666,0.0,28.602501
384,28.602501,28.7125,27.885,27.987499,178261200,0.0,0.0,0.4,0.4,25.3325
385,25.3325,25.445,24.952499,24.952499,214333600,0.0,0.0,1.0,0.0,25.0975
386,25.0975,25.129999,24.6425,24.6875,254754400,0.0,0.0,1.0,0.0,24.4925
387,24.4925,24.7875,23.795,24.385,403734400,1.0,0.0,1.0,0.0,23.887501
388,23.887501,24.43,23.852501,24.065001,288618000,0.5,0.0,0.0,0.0,24.58
389,24.58,24.99,24.555,24.940001,310069200,1.0,0.0,0.5,0.0,25.754999
390,25.754999,25.754999,25.317499,25.6175,378495600,0.0,0.3333333333333333,0.2857142857142857,0.4285714285714285,25.709999
391,25.709999,26.0275,25.65,25.747499,273052400,0.3333333333333333,0.3333333333333333,1.0,0.0,26.02
392,26.02,26.262501,25.907499,26.2075,284298800,0.5,0.0,0.5,0.5,26.295
393,26.295,26.372499,26.1325,26.305,188215600,0.0,0.0,1.0,0.0,26.2125
394,26.2125,26.370001,26.174999,26.2775,136750800,0.0,0.5,0.0,0.0,26.35
395,26.35,26.684999,26.3375,26.684999,192243600,0.0,0.0,0.0,1.0,26.6625
396,26.6625,26.842501,26.59,26.834999,210751600,0.5,0.0,1.0,0.0,26.74
397,26.74,26.8375,26.475,26.745001,162619200,0.6666666666666666,0.0,0.5,0.5,27.002501
398,27.002501,27.01,26.8025,27.0,178557200,0.0,1.0,1.0,0.0,18.950357
399,18.950357,19.205357,18.910713,19.14143,282256800,0.0,0.0,0.0,1.0,19.123215
400,19.123215,19.240713,19.02107,19.14607,279224400,0.0,0.3333333333333333,0.0,1.0,18.535713
401,18.535713,18.672501,18.469286,18.557501,271717600,0.0,1.0,0.0,1.0,23.532499
402,23.532499,23.690001,23.3675,23.465,182724000,0.0,0.5,1.0,0.0,23.84
403,23.84,23.9725,23.715,23.805,136072000,0.0,0.0,1.0,0.0,23.817499
404,23.817499,24.02,23.709999,23.997499,146340000,0.0,0.0,0.0,0.0,25.102501
405,25.102501,25.360001,24.905001,25.3575,249412400,0.0,0.0,1.0,0.0,27.174999
406,27.174999,27.4375,27.1,27.424999,109769200,0.0,0.0,0.5,0.25,28.065001
407,28.065001,28.450001,27.834999,27.905001,165606800,0.0,0.5,0.0,0.0,27.950001
408,27.950001,28.362499,27.9,28.205,238091600,0.5,0.0,1.0,0.0,28.2875
409,28.2875,28.547501,27.8025,28.545,176254400,0.0,0.0,1.0,0.0,28.567499
410,28.567499,29.32,28.325001,28.497499,186986800,0.0,0.0,1.0,0.0,28.485001
411,28.485001,28.922501,28.4725,28.8675,176896000,0.0,0.0,0.0,0.0,28.860001
412,28.860001,28.934999,28.450001,28.6675,167476800,0.0,0.0,0.0,0.0,28.727501
413,28.727501,29.215,28.7125,29.077499,173582000,0.3333333333333333,0.0,0.0,0.5,29.377501
414,29.377501,29.3925,29.0075,29.1175,228717200,0.0,0.0,0.0,0.0,29.2125
415,29.2125,29.692499,29.155001,29.657499,189803200,0.0,0.0,0.0,0.0,29.7675
416,29.7675,29.9375,29.362499,29.4,275361600,0.0,0.0,0.5,0.0,29.485001
417,29.485001,29.775,29.4575,29.75,163073200,0.0,0.0,1.0,0.0,29.817499
418,29.817499,29.85,29.512501,29.7325,99257600,0.0,0.0,1.0,0.0,19.176786
419,19.176786,19.27,19.044287,19.139999,308100800,0.0,0.3333333333333333,0.0,0.5,19.089643
420,19.089643,19.191071,19.0,19.164642,199326400,0.0,1.0,1.0,0.0,20.981787
421,20.981787,21.202143,20.978571,21.172501,213208800,0.0,0.0,0.0,0.0,24.01
422,24.01,24.219999,23.9025,23.9925,135180000,0.0,1.0,0.0,1.0,25.3025
423,25.3025,25.547501,25.27,25.415001,250504400,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,27.344999
424,27.344999,27.8575,27.342501,27.8125,187769600,0.0,0.0,0.0,1.0,27.615
425,27.615,27.967501,27.395,27.432501,224112400,0.0,0.0,0.5,0.5,27.674999
426,27.674999,27.9,26.5875,27.057501,268872400,0.0,0.0,0.0,0.0,26.592501
427,26.592501,27.540001,26.565001,26.6875,243162800,0.5,0.0,0.3333333333333333,0.0,26.780001
428,26.780001,27.459999,26.705,27.352501,213647200,0.0,0.0,0.5,0.0,27.967501
429,27.967501,28.1625,27.665001,28.1625,236024800,0.3333333333333333,0.0,0.5,0.0,28.065001
430,28.065001,28.309999,27.915001,27.945,353719200,0.0,0.0,0.5,0.0,28.040001
431,28.040001,28.372499,27.9925,28.235001,180670000,0.0,0.0,1.0,0.0,28.307501
432,28.307501,28.3325,28.115,28.135,104113600,0.3333333333333333,0.3333333333333333,0.5,0.5,28.145
433,28.145,28.1775,28.002501,28.002501,57918400,0.0,0.0,1.0,0.0,28.025
434,28.025,28.629999,28.002501,28.497499,134884000,0.0,0.5,0.0,0.0,28.4475
435,28.4475,28.692499,28.424999,28.477501,110395600,0.0,0.0,0.0,0.5,28.41
436,28.41,28.48,28.0275,28.129999,119526000,0.0,0.0,0.0,0.0,28.205
437,28.205,28.282499,27.5525,27.594999,165613600,0.0,0.0,0.0,0.0,31.205
438,31.205,31.280001,30.775,31.0625,162485600,0.0,0.0,0.3333333333333333,0.6666666666666666,31.525
439,31.525,32.532501,31.325001,32.237499,234050400,0.0,0.0,0.0,0.0,32.57
440,32.57,32.8475,32.512501,32.634998,128451200,0.0,1.0,0.5,0.0,31.725
441,31.725,31.735001,31.497499,31.65,120955200,0.0,0.0,0.5,0.0,27.5375
442,27.5375,27.969999,26.84,26.93,307383600,0.0,0.0,1.0,0.0,29.6875
443,29.6875,29.702499,29.215,29.334999,139409600,0.0,0.0,1.0,0.0,27.8575
444,27.8575,28.200001,27.227501,27.555,268367600,0.0,0.0,0.25,0.5,27.26
445,27.26,27.622499,27.125,27.450001,195826400,0.0,0.0,1.0,0.0,27.5
446,27.5,27.514999,26.665001,26.705,240056000,0.0,0.0,1.0,0.0,26.7575
447,26.7575,26.895,26.299999,26.497499,314053200,0.0,0.0,0.0,0.0,26.959999
448,26.959999,27.2425,26.625,27.18,199599600,0.0,0.0,0.0,0.0,27.237499
449,27.237499,27.764999,27.067499,27.387501,194303600,0.0,0.6666666666666666,0.5,0.0,27.565001
450,27.565001,28.1175,27.43,28.1,215185600,0.5,0.5,0.5,0.0,28.075001
451,28.075001,28.4375,27.8825,28.245001,185859200,0.5,0.0,0.0,0.0,28.434999
452,28.434999,28.59,28.200001,28.275,222460000,0.5,0.0,0.6666666666666666,0.0,28.105
453,28.105,28.120001,27.2575,27.285,382274800,0.6,0.4,0.5,0.3333333333333333,29.407499
454,29.407499,29.530001,28.827499,28.827499,585908400,0.6,0.2,0.5,0.125,29.08
455,29.08,29.797501,28.889999,29.725,337745600,0.6,0.2,0.2222222222222222,0.3333333333333333,29.6
456,29.6,30.0,29.2125,29.290001,334982000,1.0,0.0,0.0,0.0,27.8475
457,27.8475,27.860001,26.8375,27.3325,212818400,0.0,0.0,0.0,0.5,29.512501
458,29.512501,29.7925,29.02,29.657499,250956400,0.5,0.0,0.0,0.0,32.3125
459,32.3125,32.57,32.075001,32.272499,192386800,0.0,1.0,0.5,0.0,31.2575
460,31.2575,31.389999,31.047501,31.33,128880400,0.0,0.5,0.0,1.0,31.6075
461,31.6075,31.672501,31.442499,31.610001,108844000,0.0,0.0,1.0,0.0,27.557501
462,27.557501,28.084999,27.282499,28.084999,247555200,1.0,0.0,0.0,0.0,27.002501
463,27.002501,27.752501,26.887501,27.594999,232079200,0.6666666666666666,0.0,0.0,0.0,30.200001
464,30.200001,30.34,29.9025,30.295,128813200,0.4,0.0,0.25,0.25,29.334999
465,29.334999,29.5275,29.02,29.07,133546400,0.4,0.0,0.0,0.0,31.82
466,31.82,31.82,31.4125,31.77,217088800,0.5,0.0,0.0,0.0,31.872499
