Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2013-07-25,0.09299999999999999,0.7526666666666667,0.1545,0.49720000000000003,0.09299999999999999,0.7526666666666667,0.1545,0.49720000000000003
2013-07-26,0.0905,0.7705,0.139,0.9709,0.0905,0.7705,0.139,0.9709
2013-07-29,0.0655,0.8585,0.0765,0.3253,0.0655,0.8585,0.0765,0.3253
2013-07-30,0.063,0.839,0.098,0.8861,0.063,0.839,0.098,0.8861
2013-07-31,0.09,0.82,0.09,-0.5994,0.09,0.82,0.09,-0.5994
2013-08-01,0.076,0.7865,0.1375,0.9474,0.076,0.7865,0.1375,0.9474
2013-08-02,0.066,0.845,0.089,0.7876,0.066,0.845,0.089,0.7876
2013-08-04,0.011,0.783,0.206,0.9871,0.011,0.783,0.206,0.9871
2013-08-05,0.079,0.813,0.108,0.9203,0.079,0.813,0.108,0.9203
2013-08-07,0.045,0.848,0.107,0.679,0.045,0.848,0.107,0.679
2013-08-11,0.056,0.728,0.216,0.9962,0.056,0.728,0.216,0.9962
2013-08-13,0.05266666666666667,0.8000000000000002,0.14733333333333334,0.9559000000000001,0.05266666666666667,0.8000000000000002,0.14733333333333334,0.9559000000000001
2013-08-14,0.08328571428571428,0.7819999999999999,0.1345714285714286,0.4316714285714286,0.08328571428571428,0.7819999999999999,0.1345714285714286,0.4316714285714286
2013-08-15,0.0865,0.7855,0.1285,0.7448499999999999,0.0865,0.7855,0.1285,0.7448499999999999
2013-08-19,0.11,0.754,0.136,0.09499999999999997,0.11,0.754,0.136,0.09499999999999997
2013-08-20,0.0805,0.783,0.13699999999999998,0.6956,0.0805,0.783,0.13699999999999998,0.6956
2013-08-21,0.07666666666666666,0.8153333333333334,0.10833333333333332,0.5562999999999999,0.07666666666666666,0.8153333333333334,0.10833333333333332,0.5562999999999999
2013-08-22,0.101,0.7275,0.17149999999999999,0.29635,0.101,0.7275,0.17149999999999999,0.29635
2013-08-27,0.044,0.859,0.097,0.9337,0.044,0.859,0.097,0.9337
2013-08-28,0.1,0.78,0.12,0.942,0.1,0.78,0.12,0.942
2013-08-29,0.057,0.724,0.22,0.997,0.057,0.724,0.22,0.997
2013-09-04,0.0615,0.7835000000000001,0.155,0.83605,0.0615,0.7835000000000001,0.155,0.83605
2013-09-05,0.11349999999999999,0.753,0.134,0.173,0.11349999999999999,0.753,0.134,0.173
2013-09-09,0.005,0.862,0.133,0.9918,0.005,0.862,0.133,0.9918
2013-09-10,0.0525,0.842,0.106,0.9679,0.042333333333333334,0.8503333333333333,0.10733333333333334,0.9647666666666667
2013-09-12,0.006,0.811,0.184,0.9932,0.006,0.811,0.184,0.9932
2013-09-16,0.102,0.801,0.097,-0.7972,0.102,0.801,0.097,-0.7972
2013-09-17,0.047,0.836125,0.11687499999999999,0.7265999999999999,0.047,0.836125,0.11687499999999999,0.7265999999999999
2013-09-19,0.129,0.721,0.151,0.9582,0.129,0.721,0.151,0.9582
2013-09-20,0.042,0.854,0.104,0.9691,0.042,0.854,0.104,0.9691
2013-09-23,0.052333333333333336,0.8353333333333334,0.11233333333333333,0.9441666666666667,0.052333333333333336,0.8353333333333334,0.11233333333333333,0.9441666666666667
2013-09-24,0.06875,0.80575,0.1255,0.27705,0.06875,0.80575,0.1255,0.27705
2013-09-25,0.075,0.772,0.154,0.9906,0.075,0.772,0.154,0.9906
2013-09-26,0.07200000000000001,0.8005,0.1275,0.9497500000000001,0.07200000000000001,0.8005,0.1275,0.9497500000000001
2013-10-04,0.099,0.783,0.117,-0.3604,0.099,0.783,0.117,-0.3604
2013-10-06,0.057,0.772,0.171,0.9926,0.057,0.772,0.171,0.9926
2013-10-07,0.077,0.745,0.177,0.7717,0.077,0.745,0.177,0.7717
2013-10-09,0.042,0.858,0.099,0.9657,0.042,0.858,0.099,0.9657
2013-10-10,0.025333333333333333,0.799,0.17566666666666667,0.9188333333333333,0.025333333333333333,0.799,0.17566666666666667,0.9188333333333333
2013-10-14,0.049,0.815,0.136,0.9832,0.049,0.815,0.136,0.9832
2013-10-16,0.152,0.776,0.072,-0.9817,0.152,0.776,0.072,-0.9817
2013-10-17,0.088,0.78,0.132,0.9574,0.088,0.78,0.132,0.9574
2013-10-18,0.058499999999999996,0.798,0.14350000000000002,0.9840500000000001,0.058499999999999996,0.798,0.14350000000000002,0.9840500000000001
2013-10-22,0.04,0.8355,0.1245,0.96055,0.04,0.8355,0.1245,0.96055
2013-10-23,0.041,0.8855,0.0745,0.59275,0.041,0.8855,0.0745,0.59275
2013-10-24,0.072,0.826,0.103,0.4806,0.072,0.826,0.103,0.4806
2013-10-25,0.075,0.8,0.126,0.9592,0.075,0.8,0.126,0.9592
2013-10-28,0.0675,0.8283333333333333,0.10433333333333333,0.2997333333333334,0.0675,0.8283333333333333,0.10433333333333333,0.2997333333333334
2013-10-29,0.06433333333333334,0.7856666666666667,0.15033333333333332,0.7869333333333334,0.06433333333333334,0.7856666666666667,0.15033333333333332,0.7869333333333334
2013-10-30,0.0794,0.8374,0.083,0.25264000000000003,0.0794,0.8374,0.083,0.25264000000000003
2013-11-01,0.118,0.748,0.134,0.2139,0.118,0.748,0.134,0.2139
2013-11-04,0.055,0.832,0.113,0.9698,0.055,0.832,0.113,0.9698
2013-11-06,0.083,0.735,0.182,0.9771000000000001,0.061,0.78525,0.15375,0.9713
2013-11-07,0.036,0.826,0.138,0.9916,0.036,0.826,0.138,0.9916
2013-11-09,0.053,0.816,0.131,0.9797,0.053,0.816,0.131,0.9797
2013-11-11,0.101,0.794,0.105,-0.5775,0.07866666666666668,0.8323333333333333,0.08899999999999998,0.03653333333333334
2013-11-12,0.0,0.0,0.0,0.0,0.0685,0.865,0.0665,0.07774999999999999
2013-11-13,0.03866666666666667,0.7793333333333333,0.18166666666666667,0.9907666666666667,0.03866666666666667,0.7793333333333333,0.18166666666666667,0.9907666666666667
2013-11-14,0.025,0.901,0.075,0.9076,0.025,0.901,0.075,0.9076
2013-11-19,0.064,0.819,0.117,0.9649,0.064,0.819,0.117,0.9649
2013-11-20,0.035,0.767,0.198,0.9972,0.035,0.767,0.198,0.9972
2013-11-21,0.089,0.835,0.077,-0.604,0.089,0.835,0.077,-0.604
2013-11-22,0.012,0.827,0.162,0.9897,0.012,0.827,0.162,0.9897
2013-11-25,0.043000000000000003,0.8713333333333333,0.08566666666666667,0.6304666666666666,0.043000000000000003,0.8713333333333333,0.08566666666666667,0.6304666666666666
2013-11-26,0.057,0.775,0.167,0.9945,0.057,0.775,0.167,0.9945
2013-11-27,0.048,0.8145,0.1375,0.956425,0.048,0.8145,0.1375,0.956425
2013-11-29,0.06499999999999999,0.8063333333333333,0.12866666666666668,0.8742,0.06499999999999999,0.8063333333333333,0.12866666666666668,0.8742
2013-12-03,0.06999999999999999,0.8109999999999999,0.119,0.83865,0.06999999999999999,0.8109999999999999,0.119,0.83865
2013-12-08,0.049999999999999996,0.78,0.17,0.9392,0.049999999999999996,0.78,0.17,0.9392
2013-12-09,0.119,0.763,0.119,-0.2508,0.119,0.763,0.119,-0.2508
2013-12-11,0.045,0.875,0.08,0.9546,0.045,0.875,0.08,0.9546
2013-12-12,0.079,0.788,0.132,0.9679,0.079,0.788,0.132,0.9679
