Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-06-17,0.07957142857142858,0.7501428571428572,0.17,0.7076285714285715,0.08555555555555555,0.7527777777777778,0.16155555555555556,0.7177555555555555
2019-06-18,0.04933333333333334,0.7869999999999999,0.16366666666666665,0.9773999999999999,0.06,0.78525,0.15475,0.9478249999999999
2019-06-19,0.042666666666666665,0.8076666666666666,0.14966666666666664,0.9931666666666666,0.0524,0.8223,0.1253,0.65632
2019-06-20,0.06999999999999999,0.7252857142857143,0.2047142857142857,0.9846857142857143,0.08307692307692308,0.7560769230769231,0.16084615384615386,0.5355307692307693
2019-06-21,0.06699999999999999,0.77225,0.16075,0.984125,0.057999999999999996,0.7789999999999999,0.16314285714285712,0.9862714285714286
2019-06-24,0.0628723404255319,0.7513404255319149,0.18580851063829784,0.8136872340425533,0.06267346938775509,0.7542448979591838,0.18310204081632653,0.7969857142857142
2019-06-25,0.06566666666666666,0.7487111111111111,0.18562222222222222,0.8831866666666666,0.0640625,0.7535416666666669,0.18237500000000004,0.8764604166666666
2019-06-26,0.05908888888888887,0.754177777777778,0.18662222222222222,0.8982377777777777,0.059395833333333314,0.7560833333333333,0.18439583333333331,0.8913041666666667
2019-06-27,0.085,0.7255,0.19,0.9243,0.05400000000000001,0.7866666666666667,0.15966666666666668,0.9021499999999999
2019-06-28,0.052,0.7685,0.1795,0.98725,0.0622,0.7657999999999999,0.172,0.9842600000000001
2019-07-01,0.057749999999999996,0.80325,0.139,0.95825,0.07600000000000001,0.7945555555555556,0.12955555555555553,0.6961222222222223
2019-07-02,0.06766666666666667,0.7679999999999999,0.1645,0.9847,0.07442857142857143,0.7525714285714287,0.17314285714285713,0.9862428571428571
2019-07-03,0.07825,0.7454999999999999,0.17625,0.9765000000000001,0.07614285714285715,0.7572857142857143,0.16685714285714287,0.839457142857143
2019-07-05,0.08766666666666667,0.7053333333333333,0.207,0.9901333333333334,0.09000000000000001,0.7363333333333334,0.17350000000000002,0.6598
2019-07-08,0.062188679245283006,0.7727924528301886,0.16500000000000006,0.8173264150943395,0.06819642857142857,0.7720535714285715,0.1597321428571429,0.7216035714285713
2019-07-10,0.06030769230769232,0.757192307692308,0.18255769230769228,0.9584826923076923,0.06267857142857142,0.760607142857143,0.1767678571428571,0.9181446428571427
2019-07-11,0.0676923076923077,0.7574358974358975,0.17471794871794866,0.8875051282051282,0.07329166666666666,0.7616250000000001,0.16491666666666663,0.7541833333333332
2019-07-15,0.10033333333333333,0.754,0.14566666666666667,0.8790333333333334,0.09280000000000001,0.7656000000000001,0.1418,0.7692
2019-07-16,0.076,0.772,0.152,0.9897,0.062,0.81325,0.12475,0.7472
2019-07-17,0.06610714285714286,0.765517857142857,0.16832142857142854,0.8799267857142856,0.06937704918032787,0.7648852459016393,0.16565573770491804,0.8230721311475407
2019-07-18,0.07608108108108108,0.7677837837837838,0.15605405405405406,0.9075162162162161,0.0726904761904762,0.775642857142857,0.1515952380952381,0.8872119047619046
2019-07-19,0.08825,0.756,0.15575,0.557925,0.08080000000000001,0.7676000000000001,0.1516,0.61518
2019-07-22,0.07500000000000001,0.72875,0.19624999999999998,0.9946750000000001,0.07339999999999999,0.7644,0.16219999999999998,0.71938
2019-07-23,0.06285714285714286,0.7604285714285715,0.17642857142857143,0.9893428571428571,0.05770000000000001,0.7938,0.1482,0.7588799999999999
2019-07-24,0.077125,0.7713749999999999,0.15150000000000002,0.9572375000000001,0.0911875,0.764625,0.1440625,0.56145625
2019-07-25,0.06066666666666667,0.7798333333333333,0.15916666666666665,0.7150500000000001,0.058249999999999996,0.8023333333333332,0.13925,0.6449166666666667
2019-07-26,0.07771428571428571,0.7502857142857143,0.1717142857142857,0.9213285714285714,0.07122222222222223,0.7507777777777778,0.17777777777777778,0.9191222222222222
2019-07-29,0.06954545454545454,0.7495454545454546,0.18100000000000002,0.8452363636363637,0.07058333333333333,0.7548333333333334,0.17466666666666666,0.8498083333333334
2019-07-30,0.06471951219512195,0.7870609756097563,0.14819512195121948,0.8679341463414635,0.06477528089887642,0.7890000000000001,0.14621348314606739,0.8559426966292137
2019-07-31,0.0669375,0.76803125,0.16504687500000007,0.8941203124999999,0.07116438356164383,0.7673835616438358,0.1614657534246576,0.8474178082191777
2019-08-01,0.0865,0.73425,0.17950000000000002,0.9846874999999999,0.0923,0.7451,0.1627,0.71492
2019-08-02,0.1296,0.7434000000000001,0.127,0.23762,0.10933333333333332,0.7785000000000001,0.11225,-0.01680833333333333
2019-08-04,0.045,0.808,0.147,0.995,0.045,0.808,0.147,0.995
2019-08-05,0.0772,0.8048,0.11739999999999999,0.56708,0.07736363636363637,0.8182727272727274,0.1040909090909091,0.2991727272727273
2019-08-07,0.0616,0.7878,0.1506,0.9681200000000001,0.058499999999999996,0.79,0.1515,0.9711333333333334
2019-08-08,0.09125,0.72075,0.18824999999999997,0.99275,0.06724999999999999,0.78925,0.143625,0.6870749999999999
2019-08-11,0.037,0.847,0.116,0.9911,0.037,0.847,0.116,0.9911
2019-08-13,0.06657575757575757,0.7659696969696967,0.16745454545454544,0.8330606060606061,0.0682820512820513,0.7746666666666666,0.15705128205128205,0.744625641025641
2019-08-14,0.08375,0.760875,0.1555,0.6844625000000001,0.08579999999999999,0.7656,0.14870000000000003,0.549
2019-08-15,0.08080000000000001,0.7045999999999999,0.21439999999999998,0.62224,0.05775,0.7590000000000001,0.18300000000000002,0.727475
2019-08-16,0.065,0.756,0.178,0.9957,0.07300000000000001,0.781,0.146,0.887
